City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Opuwo,NA,2021-05-15 19:31:54,-18.0607,13.84,67.51,33,0,7.07
279,Hami,CN,2021-05-15 19:31:55,42.8,93.45,68.63,17,61,13.4
280,San Quintin,MX,2021-05-15 19:31:55,30.4833,-115.95,64.31,62,1,14.88
281,Ancud,CL,2021-05-15 19:31:55,-41.8697,-73.8203,57.99,82,75,1.54
282,Whitehorse,CA,2021-05-15 19:30:12,60.7161,-135.0538,44.01,87,75,12.66
283,Fougamou,GA,2021-05-15 19:31:55,-1.2154,10.5838,75.96,95,100,2.75
284,Kununurra,AU,2021-05-15 19:28:09,-15.7667,128.7333,69.8,37,5,9.22
285,Ugoofaaru,MV,2021-05-15 19:31:56,5.6667,73.0,84.54,75,85,25.72
286,Manokwari,ID,2021-05-15 19:31:56,-0.8667,134.0833,79.14,79,79,3.6
287,Oktyabrskoye,RU,2021-05-15 19:31:56,43.0645,44.7417,64.4,68,95,11.18
288,Chernyshevskiy,RU,2021-05-15 19:31:56,63.0128,112.4714,35.78,84,100,7.65
289,Dingle,PH,2021-05-15 19:31:57,10.9995,122.6711,77.36,90,93,6.96
290,Margate,GB,2021-05-15 19:31:57,51.3813,1.3862,52.0,77,87,8.99
291,Bara,NG,2021-05-15 19:31:57,10.3744,10.7288,83.77,58,99,8.41
292,Henties Bay,NA,2021-05-15 19:31:57,-22.116,14.2845,63.99,83,0,9.42
293,Zhigansk,RU,2021-05-15 19:31:58,66.7697,123.3711,45.66,52,98,21.07
294,Atbasar,KZ,2021-05-15 19:31:58,51.8,68.3333,66.11,53,100,5.37
295,Mobaye,CF,2021-05-15 19:31:58,4.319,21.1786,70.66,98,100,2.17
296,Saint Anthony,US,2021-05-15 19:31:58,45.0205,-93.218,72.0,43,90,3.44
297,Odweyne,SO,2021-05-15 19:31:59,9.4092,45.064,76.33,63,96,15.14
298,Mitsamiouli,KM,2021-05-15 19:31:59,-11.3847,43.2844,81.1,76,83,9.84
299,Geraldton,AU,2021-05-15 19:31:05,-28.7667,114.6,68.0,40,7,14.97
300,Negombo,LK,2021-05-15 19:27:41,7.2083,79.8358,82.4,83,20,2.3
301,Tautira,PF,2021-05-15 19:31:59,-17.7333,-149.15,84.2,65,75,2.3
302,Bubaque,GW,2021-05-15 19:31:59,11.2833,-15.8333,77.67,83,43,18.03
303,Kozyatyn,UA,2021-05-15 19:32:00,49.7143,28.8339,50.72,90,6,5.46
304,Santiago Del Estero,AR,2021-05-15 19:32:00,-27.7951,-64.2615,76.3,34,9,6.64
305,Kuhdasht,IR,2021-05-15 19:32:00,33.535,47.6061,64.4,54,5,4.5
306,Yellowknife,CA,2021-05-15 19:30:13,62.456,-114.3525,32.0,93,90,13.8
307,Sinnamary,GF,2021-05-15 19:32:00,5.3833,-52.95,79.86,82,37,12.75
308,Puerto Escondido,MX,2021-05-15 19:32:01,15.85,-97.0667,89.6,66,75,11.5
309,Alacaygan,PH,2021-05-15 19:32:01,10.8401,123.0583,80.06,81,78,8.34
310,Fortuna,US,2021-05-15 19:32:01,40.5982,-124.1573,57.0,100,75,10.36
311,Carlsbad,US,2021-05-15 19:29:21,33.1581,-117.3506,68.0,63,90,5.75
312,Cockburn Town,TC,2021-05-15 19:32:01,21.4612,-71.1419,84.2,65,40,9.22
313,Steinbach,DE,2021-05-15 19:32:02,50.1667,8.5667,55.0,76,75,10.36
314,Bardstown,US,2021-05-15 19:32:02,37.8092,-85.4669,73.0,28,1,3.02
315,Huangchuan,CN,2021-05-15 19:32:02,32.1272,115.0394,59.05,92,100,18.63
316,Shimsk,RU,2021-05-15 19:32:02,58.212,30.7127,54.9,95,81,4.29
317,Semey,KZ,2021-05-15 19:32:03,50.4111,80.2275,58.66,45,6,1.97
318,Hudson Bay,CA,2021-05-15 19:32:03,52.85,-102.3842,65.07,43,62,3.0
319,Portobelo,PA,2021-05-15 19:32:03,9.55,-79.65,90.0,62,22,7.0
320,Svetlogorsk,BY,2021-05-15 19:32:03,52.6333,29.7333,52.79,95,77,6.6
321,Jiexiu,CN,2021-05-15 19:32:04,37.0244,111.9125,50.7,94,100,11.92
322,Ust-Tsilma,RU,2021-05-15 19:32:04,65.441,52.1498,44.22,80,31,6.53
323,Ormara,PK,2021-05-15 19:32:04,25.2088,64.6357,83.32,75,1,13.89
324,Abonnema,NG,2021-05-15 19:32:04,4.7084,6.7931,77.0,94,75,4.61
325,Qasigiannguit,GL,2021-05-15 19:32:05,68.8193,-51.1922,35.6,75,75,5.75
326,Coquimbo,CL,2021-05-15 19:32:05,-29.9533,-71.3436,59.0,82,90,9.22
327,Hervey Bay,AU,2021-05-15 19:32:05,-25.2986,152.8535,53.01,66,3,8.05
328,Pushkino,RU,2021-05-15 19:32:05,56.0172,37.8667,59.0,72,0,8.95
329,Ixtapa,MX,2021-05-15 19:32:06,20.7,-105.2,86.0,62,1,12.66
330,Kieta,PG,2021-05-15 19:32:06,-6.2167,155.6333,80.22,84,100,4.85
331,Saint-Pierre,RE,2021-05-15 19:32:06,-21.3393,55.4781,75.2,73,75,16.11
332,Aasiaat,GL,2021-05-15 19:32:06,68.7098,-52.8699,34.65,82,100,2.68
333,Loukhi,RU,2021-05-15 19:32:07,66.0764,33.0381,39.07,87,100,5.75
334,Birao,CF,2021-05-15 19:32:07,10.2849,22.7882,80.1,60,100,6.87
335,Ponta Do Sol,PT,2021-05-15 19:32:07,32.6667,-17.1,69.8,64,20,16.11
336,Lompoc,US,2021-05-15 19:32:07,34.6391,-120.4579,57.2,67,29,8.05
337,Bonavista,CA,2021-05-15 19:32:08,48.6499,-53.1147,50.0,57,78,5.75
338,Langfang,CN,2021-05-15 19:32:08,39.5097,116.6947,64.0,43,100,1.99
339,Thinadhoo,MV,2021-05-15 19:32:08,0.5333,72.9333,83.53,74,98,18.12
340,Honningsvag,NO,2021-05-15 19:32:08,70.9821,25.9704,37.4,70,75,17.27
341,Uray,RU,2021-05-15 19:32:08,60.1247,64.7758,57.96,89,79,6.04
342,Ruidoso,US,2021-05-15 19:29:20,33.3317,-105.673,72.0,26,75,10.36
343,Corinto,GR,2021-05-15 19:32:09,37.9407,22.9573,64.99,69,0,9.28
344,Tilichiki,RU,2021-05-15 19:32:10,60.4667,166.1,26.6,85,15,3.85
345,Ketchikan,US,2021-05-15 19:32:10,55.3422,-131.6461,50.0,93,90,12.66
346,Plettenberg Bay,ZA,2021-05-15 19:32:11,-34.0527,23.3716,60.6,90,100,6.64
347,Areosa,PT,2021-05-15 19:32:11,41.7178,-8.8571,62.6,94,90,11.5
348,Asau,RO,2021-05-15 19:32:11,46.4333,26.4,55.99,61,37,2.55
349,Veraval,IN,2021-05-15 19:32:11,20.9,70.3667,86.97,63,100,16.53
350,Santa Cruz,BO,2021-05-15 19:32:11,-17.8,-63.1667,83.46,42,31,8.3
351,Kupang,ID,2021-05-15 19:32:12,-10.1667,123.5833,75.99,75,46,10.94
352,Balkhash,KZ,2021-05-15 19:32:12,46.844,74.9804,62.46,42,4,7.4
353,Necochea,AR,2021-05-15 19:32:12,-38.5473,-58.7368,66.99,64,62,1.01
354,Qaqortoq,GL,2021-05-15 19:32:12,60.7167,-46.0333,53.6,15,20,8.05
355,Gotemba,JP,2021-05-15 19:32:13,35.3,138.9333,68.0,80,100,1.01
356,Ginir,ET,2021-05-15 19:32:13,7.1333,40.7,58.73,85,61,4.68
357,Erzin,TR,2021-05-15 19:32:13,36.9559,36.2,69.01,89,49,1.74
358,Korla,CN,2021-05-15 19:32:13,41.7597,86.1469,63.27,36,100,9.22
359,Lagoa,PT,2021-05-15 19:32:14,39.05,-27.9833,63.63,93,100,20.76
360,Stolin,BY,2021-05-15 19:32:14,51.8912,26.846,51.51,91,73,3.2
361,Zhezkazgan,KZ,2021-05-15 19:32:14,47.8043,67.7144,60.62,41,0,7.45
362,Pemba,MZ,2021-05-15 19:32:14,-12.974,40.5178,75.2,88,20,4.61
363,Banjar,ID,2021-05-15 19:32:15,-8.19,114.9675,80.6,89,20,11.5
364,San Jose,US,2021-05-15 19:32:15,37.3394,-121.895,71.01,55,75,3.8
365,Nemuro,JP,2021-05-15 19:32:15,43.3236,145.575,42.73,91,100,17.81
366,Key West,US,2021-05-15 19:30:28,24.5557,-81.7826,87.8,55,40,13.8
367,Hohhot,CN,2021-05-15 19:32:16,40.8106,111.6522,42.8,87,0,4.47
368,Fukue,JP,2021-05-15 19:32:16,32.6881,128.8419,71.58,97,100,16.15
369,Havelock,US,2021-05-15 19:32:16,34.8791,-76.9013,78.01,25,1,9.22
370,Tuatapere,NZ,2021-05-15 19:32:16,-46.1333,167.6833,39.87,93,64,6.11
371,Taoudenni,ML,2021-05-15 19:32:16,22.6783,-3.9836,99.01,9,9,4.0
372,Mafinga,TZ,2021-05-15 19:32:17,-7.25,35.0667,70.59,63,63,5.7
373,Suslovo,RU,2021-05-15 19:32:17,56.2167,88.1167,51.78,95,100,3.91
374,Darnah,LY,2021-05-15 19:32:17,32.767,22.6367,67.71,78,0,15.59
375,Limon,CR,2021-05-15 19:32:17,10.0,-83.0333,86.0,70,40,10.36
376,Whitecourt,CA,2021-05-15 19:32:18,54.1502,-115.6855,64.4,32,75,13.8
377,Manta,EC,2021-05-15 19:32:18,-0.95,-80.7333,78.8,78,20,11.5
378,Kavieng,PG,2021-05-15 19:32:18,-2.5744,150.7967,83.7,77,41,15.93
379,Adrar,MR,2021-05-15 19:32:18,20.5022,-10.0711,88.32,13,10,5.61
380,Ulaanbaatar,MN,2021-05-15 19:32:19,47.9077,106.8832,35.6,60,0,2.24
381,Huambo,AO,2021-05-15 19:32:19,-12.7761,15.7392,58.46,61,25,2.77
382,Tecoanapa,MX,2021-05-15 19:32:19,16.5167,-98.75,88.92,60,37,10.42
383,Axim,GH,2021-05-15 19:32:19,4.8699,-2.2405,80.78,79,25,7.52
384,Marand,IR,2021-05-15 19:32:20,38.4329,45.7749,68.0,34,20,6.91
385,Thompson,CA,2021-05-15 19:30:12,55.7435,-97.8558,35.6,75,75,4.61
386,Saint-Augustin,CA,2021-05-15 19:32:20,51.226,-58.6502,47.55,58,100,13.06
387,Penzance,GB,2021-05-15 19:32:20,50.1186,-5.5371,52.0,93,75,12.66
388,Sao Miguel Do Araguaia,BR,2021-05-15 19:32:20,-13.275,-50.1628,84.81,43,100,1.21
389,Westport,US,2021-05-15 19:32:21,41.1415,-73.3579,73.99,28,1,9.22
390,Cheyenne,US,2021-05-15 19:30:05,41.14,-104.8203,52.0,87,90,10.36
391,Aklavik,CA,2021-05-15 19:32:21,68.2191,-135.0107,44.6,61,40,12.66
392,Bilibino,RU,2021-05-15 19:32:21,68.0546,166.4372,30.36,87,100,2.1
393,Novovasylivka,UA,2021-05-15 19:32:21,46.8315,35.7536,59.09,69,0,0.85
394,Pevek,RU,2021-05-15 19:32:22,69.7008,170.3133,25.09,91,96,1.95
395,Kawalu,ID,2021-05-15 19:32:22,-7.3817,108.2082,73.42,95,99,1.83
396,Port Pirie,AU,2021-05-15 19:32:22,-33.1833,138.0167,55.4,76,90,10.36
397,Ryotsu,JP,2021-05-15 19:32:22,38.0833,138.4333,63.21,78,100,4.88
398,Rantepao,ID,2021-05-15 19:32:23,-2.9701,119.8978,68.14,98,99,1.05
399,Meadow Lake,US,2021-05-15 19:32:23,34.8014,-106.5436,84.99,15,75,3.44
400,Ekhabi,RU,2021-05-15 19:32:23,53.5102,142.9671,38.28,97,100,17.83
401,Luwuk,ID,2021-05-15 19:32:23,-0.9516,122.7875,77.27,91,99,4.21
402,Makat,KZ,2021-05-15 19:32:24,47.6469,53.3463,79.3,22,2,5.7
403,Port Lincoln,AU,2021-05-15 19:32:24,-34.7333,135.8667,56.23,65,99,6.8
404,Torit,SS,2021-05-15 19:32:24,4.4133,32.5678,74.23,75,2,4.16
405,Ribeira Grande,PT,2021-05-15 19:32:24,38.5167,-28.7,66.2,94,40,16.11
406,Dauphin,CA,2021-05-15 19:32:25,51.1494,-100.0502,66.2,45,1,4.61
407,Sechura,PE,2021-05-15 19:32:25,-5.5569,-80.8222,80.44,56,47,12.73
408,Irbeyskoye,RU,2021-05-15 19:32:25,55.6428,95.4522,52.14,93,100,9.33
409,Jinka,ET,2021-05-15 19:32:25,5.65,36.65,64.15,77,13,2.62
410,Sychevka,RU,2021-05-15 19:32:26,55.8252,34.2736,52.59,94,19,8.28
411,Gravdal,NO,2021-05-15 19:32:26,68.1214,13.5031,44.65,82,100,12.39
412,Mayumba,GA,2021-05-15 19:32:26,-3.432,10.6554,79.25,89,18,6.67
413,North Bend,US,2021-05-15 19:29:39,43.4065,-124.2243,60.01,76,20,24.16
414,Cayenne,GF,2021-05-15 19:32:26,4.9333,-52.3333,77.0,94,90,8.05
415,Sorland,NO,2021-05-15 19:32:27,67.667,12.6934,43.9,87,100,16.42
416,Sawakin,SD,2021-05-15 19:32:27,19.1059,37.3321,83.19,56,0,6.06
417,Hays,US,2021-05-15 19:32:27,30.0502,-98.0336,75.99,77,99,5.01
418,Yaviza,PA,2021-05-15 19:32:27,8.1537,-77.6931,84.54,84,97,2.62
419,Souillac,MU,2021-05-15 19:32:28,-20.5167,57.5167,77.0,78,40,12.66
420,Pandan,PH,2021-05-15 19:32:28,14.0453,124.1694,80.04,87,100,9.33
421,Ushtobe,KZ,2021-05-15 19:32:28,45.2514,77.9838,54.46,58,92,2.08
422,Rio Gallegos,AR,2021-05-15 19:32:28,-51.6226,-69.2181,48.2,93,90,6.91
423,The Valley,AI,2021-05-15 19:28:28,18.217,-63.0578,86.0,70,20,12.66
424,Kashi,CN,2021-05-15 19:32:29,39.4547,75.9797,51.8,62,40,6.71
425,Rocha,UY,2021-05-15 19:28:27,-34.4833,-54.3333,63.66,56,100,3.38
426,Okato,NZ,2021-05-15 19:32:29,-39.2,173.8833,48.99,90,28,1.01
427,Gornoye Loo,RU,2021-05-15 19:32:29,43.7129,39.6049,60.8,88,0,4.47
428,Mweka,CD,2021-05-15 19:32:29,-4.85,21.5667,75.34,66,44,1.1
429,Posadas,AR,2021-05-15 19:32:30,-27.3671,-55.8961,77.0,50,20,3.44
430,Angoche,MZ,2021-05-15 19:32:30,-16.2325,39.9086,74.41,78,90,2.84
431,Gladstone,AU,2021-05-15 19:31:40,-23.85,151.25,59.0,44,0,9.22
432,Lahaina,US,2021-05-15 19:32:30,20.8783,-156.6825,71.6,83,40,16.11
433,Naze,JP,2021-05-15 19:32:30,28.3667,129.4833,72.52,92,71,10.85
434,Juneau,US,2021-05-15 19:30:07,58.3019,-134.4197,48.2,87,90,13.8
435,Balkanabat,TM,2021-05-15 19:32:31,39.5108,54.3671,82.63,18,0,7.4
436,Londiani,KE,2021-05-15 19:32:31,-0.165,35.5909,55.15,93,91,1.72
437,Ucluelet,CA,2021-05-15 19:32:31,48.9329,-125.5528,54.0,100,40,5.75
438,Polson,US,2021-05-15 19:32:31,47.6936,-114.1632,68.0,48,1,1.57
439,Olafsvik,IS,2021-05-15 19:32:32,64.8945,-23.7142,40.69,62,12,19.86
440,Brae,GB,2021-05-15 19:32:32,60.3964,-1.353,46.4,100,90,4.61
441,Fayaoue,NC,2021-05-15 19:32:32,-20.65,166.5333,78.08,75,92,10.6
442,Filingue,NE,2021-05-15 19:32:32,14.3521,3.3168,94.75,23,10,3.6
443,Katima Mulilo,NA,2021-05-15 19:32:33,-17.5,24.2667,65.64,38,82,2.24
444,Kaohsiung,TW,2021-05-15 19:32:33,22.6163,120.3133,84.2,70,20,17.27
445,Vawkavysk,BY,2021-05-15 19:32:33,53.1561,24.4513,51.48,88,88,5.26
446,Sosua,DO,2021-05-15 19:28:34,19.7667,-70.5167,86.0,74,20,21.85
447,Inyonga,TZ,2021-05-15 19:32:33,-6.7167,32.0667,69.8,66,95,1.88
448,Bourbonnais,US,2021-05-15 19:32:34,41.1417,-87.875,62.6,55,90,4.61
449,Fare,PF,2021-05-15 19:32:34,-16.7,-151.0167,81.03,74,100,18.19
450,Kendari,ID,2021-05-15 19:32:34,-3.945,122.4989,74.79,95,100,2.44
451,Port-Gentil,GA,2021-05-15 19:32:34,-0.7193,8.7815,84.2,79,40,8.05
452,Shenjiamen,CN,2021-05-15 19:32:35,29.9576,122.298,70.16,95,100,26.08
453,Denpasar,ID,2021-05-15 19:32:35,-8.65,115.2167,80.6,89,20,11.5
454,Camacha,PT,2021-05-15 19:32:35,33.0833,-16.3333,66.2,72,75,13.8
455,Longhua,CN,2021-05-15 19:32:35,23.6137,114.1919,75.22,94,14,1.97
456,Hamilton,US,2021-05-15 19:28:02,39.1834,-84.5333,73.99,21,1,9.22
457,Auki,SB,2021-05-15 19:32:36,-8.7676,160.7034,78.8,84,91,4.5
458,Mao,ES,2021-05-15 19:32:36,39.8885,4.2658,62.6,88,0,13.8
459,Ziro,IN,2021-05-15 19:32:36,27.6333,93.8333,52.02,95,99,2.1
460,Phan Thiet,VN,2021-05-15 19:29:54,10.9333,108.1,79.34,88,16,4.38
461,Salekhard,RU,2021-05-15 19:32:36,66.53,66.6019,29.48,79,95,10.54
462,Cabatuan,PH,2021-05-15 19:32:37,10.8794,122.486,77.58,86,89,8.66
463,Kurdzhinovo,RU,2021-05-15 19:32:37,43.9884,40.9552,56.57,89,2,6.13
464,Boca Do Acre,BR,2021-05-15 19:32:37,-8.7522,-67.3978,86.83,57,100,3.09
465,Pangnirtung,CA,2021-05-15 19:32:37,66.1451,-65.7125,23.0,86,20,13.8
466,Ifanadiana,MG,2021-05-15 19:32:38,-21.3,47.6333,64.74,98,47,1.92
467,Murmashi,RU,2021-05-15 19:32:38,68.8154,32.8115,35.6,87,75,4.47
468,Saint George,US,2021-05-15 19:31:02,37.1041,-113.5841,91.99,8,1,24.16
469,Camopi,GF,2021-05-15 19:32:38,3.1655,-52.3158,75.36,97,92,3.58
470,Yar-Sale,RU,2021-05-15 19:32:38,66.8333,70.8333,19.81,90,87,7.45
471,Sambava,MG,2021-05-15 19:32:39,-14.2667,50.1667,74.79,83,24,9.51
472,Bertoua,CM,2021-05-15 19:32:39,4.5833,13.6833,71.73,87,39,2.08
473,Coralville,US,2021-05-15 19:32:39,41.6764,-91.5805,59.0,77,90,9.22
474,Dombarovskiy,RU,2021-05-15 19:32:39,50.7587,59.5386,70.86,32,1,7.38
475,Agua Verde,MX,2021-05-15 19:32:40,22.9,-106.05,91.0,37,40,5.75
476,Riyadh,SA,2021-05-15 19:32:40,24.6877,46.7219,96.8,14,20,8.05
477,Markova,UA,2021-05-15 19:32:40,48.6758,24.4138,57.2,88,75,4.47
478,Moranbah,AU,2021-05-15 19:32:41,-22.0016,148.0466,51.66,51,0,9.57
479,Potrero Del Llano,MX,2021-05-15 19:32:41,21.05,-97.6833,87.8,55,40,10.38
480,Luan,CH,2021-05-15 19:32:41,46.3592,6.9759,48.0,90,100,4.32
481,Stephenville,US,2021-05-15 19:32:42,32.2207,-98.2023,77.0,61,40,12.66
482,Kapasan,ID,2021-05-15 19:32:42,-6.7773,111.3789,74.3,86,11,6.46
483,Yuanping,CN,2021-05-15 19:32:42,38.7153,112.7575,45.43,86,100,8.19
484,Kasongo-Lunda,CD,2021-05-15 19:32:42,-6.4667,16.8167,71.78,67,7,2.06
485,Thunder Bay,CA,2021-05-15 19:32:43,48.4001,-89.3168,69.8,28,75,17.27
486,Loa Janan,ID,2021-05-15 19:32:43,-0.583,117.095,74.01,99,82,2.06
487,Nanortalik,GL,2021-05-15 19:32:43,60.1432,-45.2371,37.69,76,31,6.4
488,Sao Sebastiao,BR,2021-05-15 19:32:43,-23.76,-45.4097,70.16,79,43,5.93
489,Mbaiki,CF,2021-05-15 19:32:44,3.8678,17.9892,70.88,98,83,2.59
490,Aleksandrov Gay,RU,2021-05-15 19:32:44,50.147,48.5704,70.21,32,3,8.81
491,Guanica,PR,2021-05-15 19:32:44,17.9716,-66.908,82.99,74,20,10.0
492,La Romana,DO,2021-05-15 19:32:44,18.4273,-68.9728,86.0,66,40,9.22
493,Kuytun,RU,2021-05-15 19:32:45,54.3419,101.5036,46.96,72,100,6.89
494,Cullman,US,2021-05-15 19:32:45,34.1748,-86.8436,77.0,29,1,6.91
495,Novyy Urengoy,RU,2021-05-15 19:32:45,66.0833,76.6333,27.64,60,21,7.34
496,Jieshi,CN,2021-05-15 19:32:45,22.8134,115.8257,79.72,86,6,4.92
497,Aliwal North,ZA,2021-05-15 19:32:46,-30.6937,26.7114,55.72,41,30,7.11
498,Gold Coast,AU,2021-05-15 19:31:40,-28.0,153.4333,55.4,54,0,9.22
499,Shache,CN,2021-05-15 19:32:46,38.4167,77.2406,58.05,46,1,8.19
500,Dubbo,AU,2021-05-15 19:31:46,-32.25,148.6167,30.2,93,0,4.05
501,Garissa,KE,2021-05-15 19:32:46,-0.4536,39.6401,78.89,66,99,17.69
502,Amazar,RU,2021-05-15 19:32:46,53.858,120.875,36.64,71,0,1.12
503,Fairbanks,US,2021-05-15 19:31:31,64.8378,-147.7164,60.01,41,90,2.28
504,Formosa,AR,2021-05-15 19:32:47,-26.1775,-58.1781,77.0,73,40,3.44
505,Coihaique,CL,2021-05-15 19:32:47,-45.5752,-72.0662,51.8,66,75,3.44
506,Azare,NG,2021-05-15 19:32:47,11.6765,10.1948,95.58,24,98,11.74
507,Launceston,AU,2021-05-15 19:31:35,-41.45,147.1667,43.0,87,100,11.5
508,Sungaipenuh,ID,2021-05-15 19:32:47,-2.0833,101.3833,65.41,97,90,2.42
509,Arona,ES,2021-05-15 19:32:48,28.0996,-16.681,75.2,60,0,6.91
510,Todos Santos,MX,2021-05-15 19:32:48,23.45,-110.2167,93.99,37,31,5.01
511,Galiakot,IN,2021-05-15 19:32:48,23.5167,74.0,95.54,21,99,5.06
512,Acarau,BR,2021-05-15 19:32:48,-2.8856,-40.12,79.7,80,100,7.4
513,Florence,IT,2021-05-15 19:28:59,43.7667,11.25,57.99,94,75,4.61
514,Booue,GA,2021-05-15 19:32:49,-0.0921,11.9385,75.87,93,100,0.36
515,San Cristobal,VE,2021-05-15 19:32:49,7.7669,-72.225,89.6,58,20,12.66
516,Padang,ID,2021-05-15 19:32:49,-0.9492,100.3543,78.93,88,100,2.77
517,Mogadishu,SO,2021-05-15 19:30:23,2.0371,45.3438,80.29,84,1,17.76
518,Praya,CV,2021-05-15 19:32:49,14.9215,-23.5087,73.4,73,75,24.16
519,Tibati,CM,2021-05-15 19:32:50,6.4667,12.6333,67.95,92,95,3.62
520,Trebukhiv,UA,2021-05-15 19:32:50,50.4843,30.903,55.99,82,0,4.47
521,Okha,RU,2021-05-15 19:32:50,53.5739,142.9478,38.25,97,100,18.05
522,Ngozi,BI,2021-05-15 19:32:50,-2.9075,29.8306,56.89,96,36,2.08
523,Lasa,IT,2021-05-15 19:32:51,46.6166,10.7002,60.8,100,75,4.61
524,Nortelandia,BR,2021-05-15 19:32:51,-14.4547,-56.8028,88.36,42,58,3.2
525,College,US,2021-05-15 19:32:51,64.8569,-147.8028,57.99,44,75,4.61
526,Youkounkoun,GN,2021-05-15 19:32:51,12.5333,-13.1333,96.13,18,53,3.18
527,Nishihara,JP,2021-05-15 19:32:52,26.1842,127.7558,78.8,89,75,12.66
528,Lyuban,BY,2021-05-15 19:32:53,52.7985,28.0048,52.43,95,100,7.09
529,Kaeo,NZ,2021-05-15 19:32:53,-35.1,173.7833,48.0,96,63,1.43
530,Bandarbeyla,SO,2021-05-15 19:32:53,9.4942,50.8122,87.22,64,14,17.45
531,Vysokogornyy,RU,2021-05-15 19:32:54,50.1167,139.15,44.91,86,88,16.8
532,Laguna,US,2021-05-15 19:32:07,38.421,-121.4238,70.0,55,40,8.05
533,Savannah Bight,HN,2021-05-15 19:32:54,16.45,-85.85,87.8,62,40,9.22
534,Marzuq,YE,2021-05-15 19:32:54,14.4,46.4667,83.08,37,5,4.9
535,Kafanchan,NG,2021-05-15 19:32:55,9.5833,8.3,74.52,74,100,1.05
536,Mayor Pablo Lagerenza,PY,2021-05-15 19:32:55,-19.9309,-60.7718,81.05,47,100,3.76
537,Kaniama,CD,2021-05-15 19:32:55,-7.5667,24.1833,74.26,64,100,3.06
538,Otuzco,PE,2021-05-15 19:28:01,-7.9,-78.5833,68.0,77,65,10.36
539,Celestun,MX,2021-05-15 19:32:55,20.8667,-90.4,83.88,66,100,17.18
540,Vestmannaeyjar,IS,2021-05-15 19:32:56,63.4427,-20.2734,42.8,56,75,4.61
541,Marieville,CA,2021-05-15 19:32:56,45.4334,-73.1658,75.2,21,100,6.91
542,Leiyang,CN,2021-05-15 19:32:56,26.4024,112.8591,78.13,84,51,5.5
543,Richards Bay,ZA,2021-05-15 19:28:20,-28.783,32.0377,70.11,40,0,7.78
544,Neuquen,AR,2021-05-15 19:30:22,-38.9516,-68.0591,62.6,51,0,2.06
545,Mehamn,NO,2021-05-15 19:32:56,71.0357,27.8492,37.4,75,75,18.41
546,Xinzhi,CN,2021-05-15 19:32:57,36.4989,111.7047,56.07,93,100,4.45
547,Jinxiang,CN,2021-05-15 19:32:57,27.4327,120.6062,72.95,91,96,13.29
548,Khlung,TH,2021-05-15 19:32:58,12.4547,102.2214,78.1,88,39,1.7
549,Berdigestyakh,RU,2021-05-15 19:32:58,62.0989,126.6992,42.57,56,17,5.12
550,Cap Malheureux,MU,2021-05-15 19:32:58,-19.9842,57.6142,73.99,76,34,7.0
551,Milkovo,RU,2021-05-15 19:32:58,54.7167,158.6167,41.11,65,78,1.54
552,Pauini,BR,2021-05-15 19:32:59,-7.7136,-66.9764,84.2,69,99,2.21
553,Treinta Y Tres,UY,2021-05-15 19:32:59,-33.2333,-54.3833,60.46,59,100,1.7
554,Narva-Joesuu,EE,2021-05-15 19:32:59,59.4589,28.0408,50.7,93,99,7.02
555,Suez,EG,2021-05-15 19:32:59,29.9737,32.5263,70.36,52,0,9.24
556,Ambilobe,MG,2021-05-15 19:33:00,-13.2,49.05,72.05,76,3,4.61
557,Amapa,BR,2021-05-15 19:33:00,1.0,-52.0,73.62,98,100,3.13
